N_iters walltime_cg f_Renyi_cg walltime_approx_cg f_Renyi_approx_cg walltime_trm f_Renyi_trm walltime_approx_trm f_Renyi_approx_trm
190 12.745284841253564 0.3554082735638566 3.539801215553855 0.35633943731222806 80.52049333875354 0.3541099416800547 4.200890971706821 0.3555676922799914
195 13.080687073918131 0.3553935624241086 3.632953879121062 0.35633943731222806 82.63945368977336 0.3541074995802527 4.311440734120158 0.3555676922799914
200 13.416089306582698 0.35538795147888913 3.7261065426882687 0.35633943731222806 84.7584140407932 0.35410467444523486 4.421990496533495 0.3555676922799914
205 13.751491539247265 0.35538161574692717 3.819259206255475 0.35633943731222806 86.87737439181302 0.3541004479689585 4.532540258946833 0.3555676922799914
210 14.086893771911834 0.35537660861377035 3.912411869822682 0.35633943731222806 88.99633474283286 0.3540944591779073 4.6430900213601705 0.3555676922799914
215 14.4222960045764 0.35535274612224643 4.005564533389888 0.35633943731222806 91.11529509385268 0.35408666803346733 4.753639783773508 0.3555676922799914
220 14.757698237240968 0.3551904585841251 4.098717196957096 0.35633943731222806 93.23425544487252 0.35408081734991387 4.864189546186845 0.3555676922799914
225 15.093100469905536 0.35514156042681627 4.191869860524302 0.35633943731222806 95.35321579589234 0.35407951938479854 4.974739308600182 0.3555676922799914
230 15.428502702570103 0.3551355259264889 4.2850225240915085 0.35633943731222806 97.47217614691218 0.3540758214781785 5.08528907101352 0.3555676922799914
235 15.76390493523467 0.35513200504146347 4.378175187658716 0.35633943731222806 99.591136497932 0.3540665575985956 5.1958388334268575 0.3555676922799914
240 16.099307167899237 0.35512926495979996 4.471327851225922 0.35633943731222806 101.71009684895184 0.35405053922650453 5.306388595840195 0.3555676922799914
245 16.434709400563804 0.3551255116418079 4.564480514793129 0.35633943731222806 103.82905719997166 0.35404567507845075 5.416938358253532 0.3555676922799914
250 16.770111633228375 0.35512246903780803 4.657633178360336 0.35633943731222806 105.9480175509915 0.3540186846168776 5.527488120666869 0.3555676922799914
255 17.10551386589294 0.35512112193883266 4.750785841927542 0.35633943731222806 108.06697790201132 0.3540172313773782 5.638037883080207 0.3555676922799914
260 17.44091609855751 0.35512036078344716 4.843938505494749 0.35633943731222806 110.18593825303115 0.3540036767991023 5.7485876454935445 0.3555676922799914
265 17.776318331222075 0.3551191656480598 4.937091169061956 0.35633943731222806 112.30489860405099 0.35399916175085683 5.859137407906881 0.3555676922799914
270 18.111720563886642 0.355118141177318 5.0302438326291625 0.35633943731222806 114.42385895507081 0.3539915811326871 5.969687170320219 0.3555676922799914
275 18.44712279655121 0.3548409780712666 5.123396496196369 0.35633943731222806 116.54281930609065 0.35398738687427606 6.080236932733556 0.3555676922799914
280 18.78252502921578 0.3546957283829251 5.216549159763576 0.35633943731222806 118.66177965711047 0.3539851833628016 6.190786695146894 0.3555676922799914
285 19.117927261880347 0.35466478598268303 5.309701823330783 0.35633943731222806 120.78074000813031 0.35398117711868 6.3013364575602315 0.3555676922799914
290 19.453329494544914 0.3545887207135371 5.402854486897989 0.35633943731222806 122.89970035915013 0.35398059334574605 6.411886219973568 0.3555676922799914
295 19.78873172720948 0.3545779981259619 5.496007150465196 0.35633943731222806 125.01866071016997 0.35397472432855204 6.522435982386906 0.3555676922799914
300 20.124133959874047 0.3545725372992292 5.589159814032403 0.35633943731222806 127.13762106118979 0.35396651764970016 6.632985744800243 0.3555676922799914
305 20.459536192538614 0.35457008064818324 5.682312477599609 0.35633943731222806 129.2565814122096 0.35395668623670407 6.743535507213581 0.3555676922799914
310 20.79493842520318 0.3545664126190958 5.7754651411668165 0.35633943731222806 131.37554176322945 0.353946968916674 6.854085269626918 0.3555676922799914
315 21.13034065786775 0.35456162334293884 5.868617804734023 0.35633943731222806 133.4945021142493 0.35391166130834645 6.964635032040255 0.3555676922799914
320 21.46574289053232 0.3545566065708996 5.961770468301229 0.35633943731222806 135.61346246526912 0.35390751999035586 7.075184794453593 0.3555676922799914
325 21.801145123196886 0.35455498708555927 6.054923131868437 0.35633943731222806 137.73242281628893 0.3538590496355928 7.18573455686693 0.3555676922799914
330 22.136547355861453 0.3545482090302485 6.148075795435643 0.35633943731222806 139.85138316730877 0.3538319059854106 7.296284319280268 0.3555676922799914
335 22.47194958852602 0.3545445309791011 6.2412284590028495 0.35633943731222806 141.9703435183286 0.3537398884606712 7.406834081693605 0.3555676922799914
340 22.807351821190586 0.35454205426485336 6.334381122570057 0.35633943731222806 144.08930386934844 0.3537201928244891 7.517383844106942 0.3555676922799914
345 23.142754053855157 0.354541173500668 6.427533786137263 0.35633943731222806 146.20826422036825 0.35371863366139583 7.62793360652028 0.3555676922799914
350 23.478156286519724 0.3545401188204934 6.52068644970447 0.35633943731222806 148.3272245713881 0.35371344079961764 7.738483368933617 0.3555676922799914
355 23.81355851918429 0.35453731834617036 6.613839113271677 0.35633943731222806 150.44618492240792 0.35371112824361906 7.849033131346954 0.3555676922799914
360 24.148960751848858 0.3545334986007126 6.706991776838883 0.35633943731222806 152.56514527342776 0.35371039040490404 7.959582893760292 0.3555676922799914
365 24.484362984513425 0.35453123683633797 6.80014444040609 0.35633943731222806 154.68410562444757 0.3537091818193899 8.07013265617363 0.3555676922799914
370 24.81976521717799 0.3545295267456635 6.893297103973297 0.35633943731222806 156.8030659754674 0.35370760065338896 8.180682418586967 0.3555676922799914
375 25.15516744984256 0.35452776069786834 6.9864497675405035 0.35633943731222806 158.92202632648724 0.353704457321872 8.291232181000304 0.3555676922799914
380 25.49056968250713 0.3545259767909938 7.07960243110771 0.35633943731222806 161.04098667750708 0.3536956152886383 8.401781943413642 0.3555676922799914
385 25.825971915171696 0.3545223263318397 7.172755094674917 0.35633943731222806 163.15994702852691 0.3536943541039015 8.512331705826979 0.3555676922799914
390 26.161374147836263 0.3545216422148267 7.265907758242124 0.35633943731222806 165.27890737954672 0.35368409527817496 8.622881468240315 0.3555676922799914
395 26.49677638050083 0.3545206141499312 7.35906042180933 0.35633943731222806 167.39786773056656 0.3536602400533824 8.733431230653654 0.3555676922799914
400 26.832178613165397 0.35452026989821184 7.452213085376537 0.35633943731222806 169.5168280815864 0.35365481872017496 8.84398099306699 0.3555676922799914
405 27.167580845829963 0.3545137583291709 7.545365748943744 0.35633943731222806 171.63578843260623 0.35365033085120734 8.954530755480329 0.3555676922799914
410 27.50298307849453 0.35451195415753517 7.63851841251095 0.35633943731222806 173.75474878362604 0.3536188087203186 9.065080517893666 0.3555676922799914
415 27.8383853111591 0.3545106919063942 7.7316710760781575 0.35633943731222806 175.87370913464588 0.35357191624239803 9.175630280307002 0.3555676922799914
420 28.173787543823668 0.3545038229469159 7.824823739645364 0.35633943731222806 177.99266948566572 0.3535675456204404 9.286180042720341 0.3555676922799914
425 28.509189776488235 0.35450326977153696 7.91797640321257 0.35633943731222806 180.11162983668555 0.35355402427889826 9.396729805133678 0.3555676922799914
430 28.8445920091528 0.35450233200778297 8.011129066779777 0.35633943731222806 182.23059018770536 0.3535528136897741 9.507279567547016 0.3555676922799914
435 29.17999424181737 0.3545016519099526 8.104281730346983 0.35633943731222806 184.3495505387252 0.35355000294380695 9.617829329960353 0.3555676922799914
440 29.515396474481935 0.3545005763135859 8.197434393914191 0.35633943731222806 186.46851088974503 0.3535457400422442 9.72837909237369 0.3555676922799914
445 29.850798707146506 0.3544999965121602 8.290587057481398 0.35633943731222806 188.58747124076487 0.35354226725451726 9.838928854787028 0.3555676922799914
450 30.186200939811073 0.35449952828458947 8.383739721048604 0.35633943731222806 190.70643159178468 0.3535336191406167 9.949478617200365 0.3555676922799914
455 30.52160317247564 0.35448068153698964 8.47689238461581 0.35633943731222806 192.82539194280452 0.35353217057608033 10.060028379613703 0.3555676922799914
460 30.857005405140207 0.3544183089235187 8.570045048183017 0.35633943731222806 194.94435229382435 0.3535259176415774 10.17057814202704 0.3555676922799914
465 31.192407637804774 0.35438364187833404 8.663197711750223 0.35633943731222806 197.0633126448442 0.35352588538955293 10.281127904440376 0.3555676922799914
470 31.52780987046934 0.35438132376076986 8.756350375317432 0.35633943731222806 199.182272995864 0.3535255266571563 10.391677666853715 0.3555676922799914
475 31.863212103133908 0.354380963217459 8.849503038884638 0.35633943731222806 201.30123334688383 0.35352494542690927 10.502227429267052 0.3555676922799914
480 32.198614335798474 0.35438089669390016 8.942655702451844 0.35633943731222806 203.42019369790367 0.3535233720598744 10.61277719168039 0.3555676922799914
485 32.534016568463045 0.3543807866450361 9.035808366019051 0.35633943731222806 205.5391540489235 0.35351898731551695 10.723326954093727 0.3555676922799914
490 32.86941880112761 0.35438057758223324 9.128961029586257 0.35633943731222806 207.65811439994332 0.3535156235899452 10.833876716507064 0.3555676922799914
495 33.20482103379218 0.35437869699946695 9.222113693153464 0.35633943731222806 209.77707475096315 0.35351358479636336 10.944426478920402 0.3555676922799914
500 33.54022326645675 0.35437716740723524 9.315266356720672 0.35633943731222806 211.896035101983 0.35350965826425795 11.054976241333739 0.3555676922799914
505 33.87562549912131 0.3543769678631824 9.408419020287878 0.35633943731222806 214.01499545300283 0.35350715699584934 11.165526003747075 0.3555676922799914
510 34.21102773178588 0.35437610656225316 9.501571683855085 0.35633943731222806 216.13395580402263 0.353506565298237 11.276075766160414 0.3555676922799914
515 34.54642996445045 0.35437597324941134 9.594724347422291 0.35633943731222806 218.25291615504247 0.3535059510285256 11.38662552857375 0.3555676922799914
520 34.88183219711502 0.3543751940651054 9.687877010989498 0.35633943731222806 220.3718765060623 0.3535047450824154 11.497175290987089 0.3555676922799914
525 35.21723442977958 0.3543732644421337 9.781029674556704 0.35633943731222806 222.49083685708214 0.3535030842796748 11.607725053400426 0.3555676922799914
530 35.55263666244415 0.3543697629279828 9.874182338123912 0.35633943731222806 224.60979720810198 0.35350033348727916 11.718274815813762 0.3555676922799914
535 35.88803889510872 0.35436788204706426 9.967335001691119 0.35633943731222806 226.7287575591218 0.3534972545450585 11.8288245782271 0.3555676922799914
540 36.223441127773285 0.3543665384380488 10.060487665258325 0.35633943731222806 228.84771791014163 0.35349699749710567 11.939374340640438 0.3555676922799914
545 36.558843360437855 0.35436615535507654 10.153640328825531 0.35633943731222806 230.96667826116146 0.3534824225924872 12.049924103053776 0.3555676922799914
550 36.89424559310242 0.3543660290803811 10.246792992392738 0.35633943731222806 233.0856386121813 0.35347246705085494 12.160473865467113 0.3555676922799914
555 37.22964782576699 0.354365586389889 10.339945655959944 0.35633943731222806 235.2045989632011 0.3534660391143832 12.27102362788045 0.3555676922799914
560 37.56505005843156 0.35436539218673624 10.433098319527152 0.35633943731222806 237.32355931422094 0.35346420143511215 12.381573390293788 0.3555676922799914
565 37.90045229109612 0.3543652242508708 10.526250983094359 0.35633943731222806 239.44251966524078 0.3534631401027517 12.492123152707125 0.3555676922799914
570 38.23585452376069 0.35436498783247244 10.619403646661565 0.35633943731222806 241.56148001626062 0.3534606585376206 12.602672915120463 0.3555676922799914
575 38.57125675642526 0.35436466162166574 10.712556310228772 0.35633943731222806 243.68044036728043 0.3534568330939816 12.7132226775338 0.3555676922799914
580 38.90665898908983 0.35436461072906866 10.805708973795978 0.35633943731222806 245.79940071830026 0.3534546097400536 12.823772439947136 0.3555676922799914
585 39.24206122175439 0.3543643109701601 10.898861637363185 0.35633943731222806 247.9183610693201 0.3534544848500132 12.934322202360475 0.3555676922799914
590 39.57746345441896 0.35436415914000635 10.992014300930393 0.35633943731222806 250.03732142033994 0.35345403531229397 13.044871964773812 0.3555676922799914
595 39.91286568708353 0.3543641130755377 11.0851669644976 0.35633943731222806 252.15628177135974 0.35345314659737465 13.155421727187148 0.3555676922799914
600 40.248267919748095 0.35436406067122506 11.178319628064806 0.35633943731222806 254.27524212237958 0.35345147790749765 13.265971489600487 0.3555676922799914
605 40.583670152412665 0.35436402432240854 11.271472291632012 0.35633943731222806 256.3942024733994 0.3534469979418646 13.376521252013823 0.3555676922799914
610 40.91907238507723 0.35436385041105484 11.364624955199218 0.35633943731222806 258.5131628244192 0.3534451023967224 13.487071014427162 0.3555676922799914
615 41.2544746177418 0.35436267300046925 11.457777618766425 0.35633943731222806 260.63212317543906 0.35344260234242675 13.597620776840499 0.3555676922799914
620 41.58987685040636 0.3543612177761878 11.550930282333633 0.35633943731222806 262.7510835264589 0.3534371206209384 13.708170539253835 0.3555676922799914
625 41.92527908307093 0.3543610787433153 11.64408294590084 0.35633943731222806 264.87004387747874 0.35343485716663037 13.818720301667174 0.3555676922799914
630 42.2606813157355 0.35436065383593673 11.737235609468046 0.35633943731222806 266.9890042284986 0.3534338649667607 13.92927006408051 0.3555676922799914
635 42.59608354840007 0.3543590188885685 11.830388273035252 0.35633943731222806 269.1079645795184 0.353432661447842 14.039819826493849 0.3555676922799914
640 42.93148578106464 0.35435871981633166 11.923540936602459 0.35633943731222806 271.22692493053825 0.35343027200119814 14.150369588907186 0.3555676922799914
645 43.2668880137292 0.3543573988897349 12.016693600169665 0.35633943731222806 273.3458852815581 0.35343002444340504 14.260919351320522 0.3555676922799914
650 43.60229024639377 0.3543571983337455 12.109846263736873 0.35633943731222806 275.46484563257786 0.3534292537813591 14.37146911373386 0.3555676922799914
655 43.937692479058335 0.3543569813135681 12.20299892730408 0.35633943731222806 277.5838059835977 0.35342807240121105 14.482018876147198 0.3555676922799914
660 44.273094711722905 0.35435661873221536 12.296151590871286 0.35633943731222806 279.70276633461754 0.35342770286255454 14.592568638560536 0.3555676922799914
665 44.608496944387475 0.35435647707070755 12.389304254438493 0.35633943731222806 281.8217266856374 0.3534271240548324 14.703118400973873 0.3555676922799914
670 44.94389917705204 0.3543564029254253 12.482456918005699 0.35633943731222806 283.9406870366572 0.35342695679706854 14.81366816338721 0.3555676922799914
675 45.27930140971661 0.3543561362275806 12.575609581572905 0.35633943731222806 286.05964738767705 0.3534256583958923 14.924217925800548 0.3555676922799914
680 45.61470364238117 0.354355998982268 12.668762245140114 0.35633943731222806 288.1786077386969 0.3534249596999612 15.034767688213885 0.3555676922799914
685 45.95010587504574 0.3543558085314548 12.76191490870732 0.35633943731222806 290.2975680897167 0.35342363834754564 15.145317450627223 0.3555676922799914
690 46.285508107710314 0.3543556544202597 12.855067572274526 0.35633943731222806 292.4165284407365 0.35342355116215457 15.25586721304056 0.3555676922799914
695 46.62091034037488 0.3543555791398045 12.948220235841733 0.35633943731222806 294.53548879175634 0.3534206267026135 15.366416975453896 0.3555676922799914
700 46.95631257303945 0.35435546135133444 13.04137289940894 0.35633943731222806 296.6544491427762 0.35341573335214954 15.476966737867235 0.3555676922799914
705 47.29171480570401 0.3543502908723792 13.134525562976146 0.35633943731222806 298.773409493796 0.35340416754505916 15.587516500280572 0.3555676922799914
710 47.62711703836858 0.35432811757066157 13.227678226543354 0.35633943731222806 300.89236984481585 0.3533819801927066 15.698066262693908 0.3555676922799914
715 47.962519271033145 0.3543186173165793 13.32083089011056 0.35633943731222806 303.0113301958357 0.35335590951953444 15.808616025107247 0.3555676922799914
720 48.297921503697715 0.3543178815820123 13.413983553677767 0.35633943731222806 305.1302905468555 0.35333425822580344 15.919165787520583 0.3555676922799914
725 48.633323736362286 0.35431731897657964 13.507136217244973 0.35633943731222806 307.24925089787536 0.3533302370791085 16.029715549933922 0.3555676922799914
730 48.96872596902685 0.354316743293155 13.60028888081218 0.35633943731222806 309.36821124889514 0.3532633075837438 16.14026531234726 0.3555676922799914
735 49.30412820169142 0.35431661305055917 13.693441544379386 0.35633943731222806 311.487171599915 0.3532561913607392 16.250815074760595 0.3555676922799914
740 49.63953043435598 0.3543164572611972 13.786594207946594 0.35633943731222806 313.6061319509348 0.3532554733469089 16.361364837173934 0.3555676922799914
745 49.97493266702055 0.3543160036553633 13.8797468715138 0.35633943731222806 315.72509230195465 0.3532544711853521 16.471914599587272 0.3555676922799914
750 50.31033489968512 0.35431552513348225 13.972899535081007 0.35633943731222806 317.8440526529745 0.3532537058725928 16.582464362000607 0.3555676922799914
755 50.64573713234969 0.3543150455215627 14.066052198648213 0.35633943731222806 319.9630130039943 0.3532528623324954 16.693014124413946 0.3555676922799914
760 50.98113936501426 0.3543150455215627 14.15920486221542 0.35633943731222806 322.08197335501416 0.35325226385155073 16.803563886827284 0.3555676922799914
765 51.31654159767882 0.3543150455215627 14.252357525782626 0.35633943731222806 324.200933706034 0.3532517034958116 16.91411364924062 0.3555676922799914
770 51.65194383034339 0.3543150455215627 14.345510189349834 0.35633943731222806 326.31989405705383 0.3532515623617155 17.024663411653957 0.3555676922799914
775 51.987346063007955 0.3543150455215627 14.43866285291704 0.35633943731222806 328.4388544080736 0.3532512584768699 17.135213174067296 0.3555676922799914
780 52.322748295672525 0.3543150455215627 14.531815516484247 0.35633943731222806 330.55781475909345 0.35325101602679043 17.24576293648063 0.3555676922799914
785 52.65815052833709 0.3543150455215627 14.624968180051454 0.35633943731222806 332.6767751101133 0.3532509419794509 17.35631269889397 0.3555676922799914
790 52.99355276100166 0.3543150455215627 14.71812084361866 0.35633943731222806 334.7957354611331 0.35325018905340744 17.466862461307308 0.3555676922799914
795 53.32895499366623 0.3543150455215627 14.811273507185867 0.35633943731222806 336.91469581215296 0.3532486399562893 17.577412223720646 0.3555676922799914
800 53.66435722633079 0.3543150455215627 14.904426170753075 0.35633943731222806 339.0336561631728 0.35324825313385594 17.68796198613398 0.3555676922799914
805 53.999759458995364 0.3543150455215627 14.997578834320281 0.35633943731222806 341.15261651419263 0.3532468418627264 17.79851174854732 0.3555676922799914
810 54.33516169165993 0.3543150455215627 15.090731497887488 0.35633943731222806 343.27157686521247 0.35324593077143346 17.909061510960658 0.3555676922799914
815 54.6705639243245 0.3543150455215627 15.183884161454694 0.35633943731222806 345.39053721623225 0.35324406161620525 18.019611273373993 0.3555676922799914
820 55.00596615698906 0.3543150455215627 15.2770368250219 0.35633943731222806 347.5094975672521 0.353238993964662 18.13016103578733 0.3555676922799914
825 55.34136838965363 0.3543150455215627 15.370189488589107 0.35633943731222806 349.6284579182719 0.35323872584611976 18.24071079820067 0.3555676922799914
830 55.6767706223182 0.3543150455215627 15.463342152156315 0.35633943731222806 351.74741826929176 0.35323866268824455 18.351260560614005 0.3555676922799914
835 56.012172854982765 0.3543150455215627 15.556494815723521 0.35633943731222806 353.8663786203116 0.3532327130932726 18.461810323027343 0.3555676922799914
840 56.347575087647336 0.3543150455215627 15.649647479290728 0.35633943731222806 355.98533897133143 0.3532151616962462 18.572360085440682 0.3555676922799914
845 56.6829773203119 0.3543150455215627 15.742800142857934 0.35633943731222806 358.10429932235127 0.3532133078821969 18.68290984785402 0.3555676922799914
850 57.01837955297647 0.3543150455215627 15.83595280642514 0.35633943731222806 360.2232596733711 0.353190280047474 18.793459610267355 0.3555676922799914
855 57.35378178564104 0.3543150455215627 15.929105469992347 0.35633943731222806 362.3422200243909 0.35318752914152196 18.904009372680694 0.3555676922799914
860 57.6891840183056 0.3543150455215627 16.022258133559554 0.35633943731222806 364.4611803754107 0.3531873389603592 19.014559135094032 0.3555676922799914
865 58.024586250970174 0.3543150455215627 16.11541079712676 0.35633943731222806 366.58014072643056 0.353186469790015 19.125108897507367 0.3555676922799914
870 58.35998848363474 0.3543150455215627 16.208563460693966 0.35633943731222806 368.6991010774504 0.35318502564694676 19.235658659920706 0.3555676922799914
875 58.69539071629931 0.3543150455215627 16.301716124261176 0.35633943731222806 370.81806142847023 0.3531828388045946 19.346208422334044 0.3555676922799914
880 59.03079294896387 0.3543150455215627 16.394868787828383 0.35633943731222806 372.93702177949007 0.35317957832967634 19.45675818474738 0.3555676922799914
885 59.36619518162844 0.3543150455215627 16.48802145139559 0.35633943731222806 375.0559821305099 0.35317802592170733 19.567307947160717 0.3555676922799914
890 59.70159741429301 0.3543150455215627 16.581174114962796 0.35633943731222806 377.17494248152974 0.3531765341127466 19.677857709574056 0.3555676922799914
895 60.036999646957575 0.3543150455215627 16.674326778530002 0.35633943731222806 379.2939028325495 0.3531760235927757 19.78840747198739 0.3555676922799914
900 60.372401879622146 0.3543150455215627 16.76747944209721 0.35633943731222806 381.41286318356936 0.353174049099668 19.89895723440073 0.3555676922799914
905 60.70780411228671 0.3543150455215627 16.860632105664415 0.35633943731222806 383.5318235345892 0.35317067857275936 20.009506996814068 0.3555676922799914
910 61.04320634495128 0.3543150455215627 16.95378476923162 0.35633943731222806 385.65078388560903 0.35316908083923154 20.120056759227406 0.3555676922799914
915 61.37860857761584 0.3543150455215627 17.046937432798828 0.35633943731222806 387.76974423662887 0.3531689621632849 20.23060652164074 0.3555676922799914
920 61.71401081028041 0.3543150455215627 17.140090096366034 0.35633943731222806 389.8887045876487 0.35316860631441593 20.34115628405408 0.3555676922799914
925 62.049413042944984 0.3543150455215627 17.23324275993324 0.35633943731222806 392.00766493866854 0.35316811761572797 20.451706046467418 0.3555676922799914
930 62.38481527560955 0.3543150455215627 17.326395423500447 0.35633943731222806 394.1266252896884 0.3531645110740852 20.562255808880753 0.3555676922799914
935 62.72021750827412 0.3543150455215627 17.419548087067657 0.35633943731222806 396.2455856407082 0.35316093740657434 20.67280557129409 0.3555676922799914
940 63.05561974093868 0.3543150455215627 17.512700750634863 0.35633943731222806 398.364545991728 0.3531547869402904 20.78335533370743 0.3555676922799914
945 63.39102197360325 0.3543150455215627 17.60585341420207 0.35633943731222806 400.48350634274783 0.35315371692224923 20.893905096120765 0.3555676922799914
950 63.726424206267815 0.3543150455215627 17.699006077769276 0.35633943731222806 402.60246669376767 0.35314273325667067 21.004454858534103 0.3555676922799914
955 64.06182643893239 0.3543150455215627 17.792158741336483 0.35633943731222806 404.7214270447875 0.35314133844253004 21.115004620947442 0.3555676922799914
960 64.39722867159695 0.3543150455215627 17.88531140490369 0.35633943731222806 406.84038739580734 0.35311954363323983 21.22555438336078 0.3555676922799914
965 64.73263090426153 0.3543150455215627 17.978464068470895 0.35633943731222806 408.9593477468272 0.3531128092399094 21.336104145774115 0.3555676922799914
970 65.06803313692609 0.3543150455215627 18.071616732038102 0.35633943731222806 411.078308097847 0.3531125999254616 21.446653908187454 0.3555676922799914
975 65.40343536959065 0.3543150455215627 18.16476939560531 0.35633943731222806 413.19726844886685 0.35311191393439306 21.557203670600792 0.3555676922799914
980 65.73883760225522 0.3543150455215627 18.257922059172515 0.35633943731222806 415.31622879988663 0.35310982377417666 21.667753433014127 0.3555676922799914
