N_iter t trunc_error
78 0.30220984864234923 0.0014439985543821957
79 0.3060352897644043 0.0014436364086145583
80 0.3098607308864594 0.0014432747138658063
81 0.3136861720085144 0.001442913443125448
82 0.31751161313056947 0.0014425525772742206
83 0.3213370542526245 0.0014421921048687343
84 0.32516249537467956 0.0014418320218964314
85 0.32898793649673463 0.001441472331498686
86 0.33281337761878965 0.0014411130436612894
87 0.3366388187408447 0.0014407541748714865
88 0.3404642598628998 0.0014403957477425262
89 0.3442897009849548 0.0014400377906066202
90 0.3481151421070099 0.0014396803370793191
91 0.35194058322906496 0.0014393234255975851
92 0.35576602435112 0.0014389670989360677
93 0.35959146547317505 0.0014386114037058533
94 0.3634169065952301 0.0014382563898406467
95 0.36724234771728514 0.0014379021100761784
96 0.3710677888393402 0.0014375486194282872
97 0.3748932299613953 0.0014371959746757367
98 0.3787186710834503 0.0014368442338534015
99 0.3825441122055054 0.0014364934557611897
100 0.3863695533275604 0.0014361436994943216
101 0.3901949944496155 0.0014357950239989902
102 0.39402043557167055 0.0014354474876579304
103 0.39784587669372556 0.0014351011479086942
104 0.40167131781578064 0.00143475606089772
105 0.4054967589378357 0.0014344122811713437
106 0.40932220005989073 0.0014340698614051176
107 0.4131476411819458 0.0014337288521715326
108 0.4169730823040009 0.001433389301745523
109 0.4207985234260559 0.0014330512559466485
110 0.42462396454811097 0.0014327147580163845
111 0.42844940567016604 0.0014323798485282643
112 0.43227484679222106 0.0014320465653282443
113 0.43610028791427613 0.001431714943502951
114 0.4399257290363312 0.0014313850153723374
115 0.4437511701583862 0.0014310568105043268
116 0.4475766112804413 0.0014307303557480216
117 0.45140205240249637 0.001430405675282973
118 0.4552274935245514 0.001430082790681426
119 0.45905293464660646 0.0014297617209813366
120 0.4628783757686615 0.0014294424827674557
121 0.46670381689071655 0.0014291250902586483
122 0.4705292580127716 0.001428809555399325
123 0.47435469913482664 0.0014284958879536129
124 0.4781801402568817 0.0014281840956005933
125 0.4820055813789368 0.0014278741840297625
126 0.4858310225009918 0.0014275661570353616
127 0.4896564636230469 0.0014272600166091336
128 0.49348190474510195 0.001426955763030779
129 0.49730734586715697 0.0014266533949556137
130 0.501132786989212 0.0014263529094992644
131 0.5049582281112671 0.0014260543023189634
132 0.5087836692333222 0.0014257575676915454
133 0.5126091103553772 0.0014254626985879667
134 0.5164345514774322 0.0014251696867444222
135 0.5202599925994873 0.001424878522730154
136 0.5240854337215424 0.001424589196011771
137 0.5279108748435974 0.0014243016950146142
138 0.5317363159656525 0.0014240160071810255
139 0.5355617570877075 0.0014237321190257077
140 0.5393871982097626 0.001423450016188386
141 0.5432126393318176 0.001423169683483779
142 0.5470380804538727 0.0014228911049492467
143 0.5508635215759278 0.0014226142638900186
144 0.5546889626979828 0.0014223391429222815
145 0.5585144038200378 0.0014220657240142454
146 0.5623398449420929 0.0014217939885251395
147 0.566165286064148 0.0014215239172426042
148 0.569990727186203 0.0014212554904181592
149 0.5738161683082581 0.0014209886878011916
150 0.5776416094303131 0.0014207234886712996
151 0.5814670505523681 0.001420459871869321
152 0.5852924916744232 0.0014201978158269002
153 0.5891179327964783 0.0014199372985947783
154 0.5929433739185334 0.0014196782978699283
155 0.5967688150405884 0.001419420791021455
156 0.6005942561626434 0.001419164755115498
157 0.6044196972846985 0.0014189101669390498
158 0.6082451384067535 0.0014186570030227967
159 0.6120705795288086 0.0014184052396630977
160 0.6158960206508637 0.001418154852943084
161 0.6197214617729188 0.0014179058187529497
162 0.6235469028949737 0.0014176581128094905
163 0.6273723440170288 0.0014174117106749327
164 0.6311977851390839 0.0014171665877750863
165 0.6350232262611389 0.0014169227194169973
166 0.638848667383194 0.0014166800808058822
167 0.642674108505249 0.0014164386470615906
168 0.646499549627304 0.001416198393234681
169 0.6503249907493591 0.0014159592943219681
170 0.6541504318714142 0.0014157213252816824
171 0.6579758729934693 0.0014154844610483525
172 0.6618013141155243 0.001415248676547277
173 0.6656267552375793 0.0014150139467087423
174 0.6694521963596344 0.0014147802464821182
175 0.6732776374816895 0.00141454755084957
176 0.6771030786037445 0.001414315834839764
177 0.6809285197257996 0.0014140850735412712
178 0.6847539608478547 0.0014138552421160224
179 0.6885794019699096 0.0014136263158125992
180 0.6924048430919647 0.0014133982699794294
181 0.6962302842140198 0.001413171080078055
182 0.7000557253360749 0.0014129447216963797
183 0.7038811664581299 0.0014127191705618103
184 0.7077066075801849 0.0014124944025545717
185 0.71153204870224 0.0014122703937210132
186 0.715357489824295 0.0014120471202869872
187 0.7191829309463501 0.0014118245586712493
188 0.7230083720684052 0.0014116026854989758
189 0.7268338131904603 0.001411381477615402
190 0.7306592543125152 0.0014111609120994778
191 0.7344846954345703 0.0014109409662776407
192 0.7383101365566254 0.0014107216177376718
193 0.7421355776786804 0.0014105028443425806
194 0.7459610188007355 0.0014102846242446578
195 0.7497864599227906 0.001410066935899459
196 0.7536119010448455 0.0014098497580798531
197 0.7574373421669006 0.0014096330698901956
198 0.7612627832889557 0.0014094168507802981
199 0.7650882244110108 0.0014092010805595585
200 0.7689136655330658 0.0014089857394109435
201 0.7727391066551208 0.001408770807904781
202 0.7765645477771759 0.0014085562670126536
203 0.780389988899231 0.0014083420981210021
204 0.784215430021286 0.0014081282830444614
205 0.7880408711433411 0.0014079148040391251
206 0.7918663122653962 0.001407701643815432
207 0.7956917533874511 0.0014074887855507377
208 0.7995171945095062 0.0014072762129015571
209 0.8033426356315613 0.0014070639100153672
210 0.8071680767536163 0.0014068518615419723
211 0.8109935178756714 0.0014066400526443787
212 0.8148189589977265 0.0014064284690090852
213 0.8186444001197815 0.0014062170968557872
214 0.8224698412418365 0.0014060059229464978
215 0.8262952823638916 0.001405794934593937
216 0.8301207234859467 0.0014055841196691915
217 0.8339461646080017 0.0014053734666086388
218 0.8377716057300568 0.0014051629644200318
219 0.8415970468521118 0.001404952602687824
220 0.8454224879741669 0.0014047423715774778
221 0.8492479290962219 0.001404532261839027
222 0.853073370218277 0.0014043222648096386
223 0.8568988113403321 0.001404112372415176
224 0.860724252462387 0.001403902577170877
225 0.8645496935844421 0.0014036928721810353
226 0.8683751347064972 0.0014034832511375952
227 0.8722005758285523 0.0014032737083178783
228 0.8760260169506073 0.0014030642385811814
229 0.8798514580726624 0.0014028548373644582
230 0.8836768991947174 0.001402645500677009
231 0.8875023403167724 0.001402436225094092
232 0.8913277814388275 0.001402227007749683
233 0.8951532225608826 0.0014020178463282418
234 0.8989786636829377 0.0014018087390555484
235 0.9028041048049927 0.0014015996846886885
236 0.9066295459270477 0.001401390682505133
237 0.9104549870491028 0.001401181732291016
238 0.9142804281711578 0.0014009728343286833
239 0.9181058692932129 0.0014007639893833985
240 0.921931310415268 0.001400555198689459
241 0.925756751537323 0.001400346463935584
242 0.929582192659378 0.0014001377872497505
243 0.9334076337814331 0.001399929171183532
244 0.9372330749034882 0.0013997206186958083
245 0.9410585160255432 0.0013995121331361847
246 0.9448839571475983 0.0013993037182279758
247 0.9487093982696533 0.001399095378050797
248 0.9525348393917084 0.0013988871170229863
249 0.9563602805137634 0.0013986789398837578
250 0.9601857216358185 0.0013984708516752145
251 0.9640111627578736 0.0013982628577241848
252 0.9678366038799286 0.0013980549636241062
253 0.9716620450019836 0.001397847175216786
254 0.9754874861240387 0.0013976394985743227
255 0.9793129272460938 0.001397431939981035
256 0.9831383683681488 0.0013972245059155409
257 0.9869638094902039 0.0013970172030330174
258 0.9907892506122589 0.0013968100381477075
259 0.9946146917343139 0.0013966030182156535
260 0.998440132856369 0.0013963961503177197
261 1.002265573978424 0.0013961894416429715
262 1.0060910151004792 0.0013959828994723664
263 1.0099164562225342 0.0013957765311628924
264 1.0137418973445893 0.0013955703441321343
265 1.0175673384666444 0.0013953643458431272
266 1.0213927795886995 0.0013951585437898802
267 1.0252182207107543 0.0013949529454832296
268 1.0290436618328094 0.0013947475584372283
269 1.0328691029548644 0.001394542390156049
270 1.0366945440769195 0.0013943374481214018
271 1.0405199851989746 0.0013941327397805248
272 1.0443454263210297 0.0013939282725345568
273 1.0481708674430847 0.0013937240537276775
274 1.0519963085651398 0.0013935200906366086
275 1.0558217496871949 0.0013933163904607422
276 1.05964719080925 0.0013931129603127733
277 1.063472631931305 0.0013929098072098575
278 1.0672980730533599 0.0013927069380654388
279 1.071123514175415 0.0013925043596813916
280 1.07494895529747 0.0013923020787409168
281 1.078774396419525 0.0013921001018017672
282 1.0825998375415802 0.0013918984352900689
283 1.0864252786636353 0.0013916970854946508
284 1.0902507197856903 0.0013914960585617942
285 1.0940761609077454 0.001391295360490551
286 1.0979016020298005 0.0013910949971284606
287 1.1017270431518555 0.0013908949741676844
288 1.1055524842739106 0.0013906952971416658
289 1.1093779253959657 0.0013904959714221726
290 1.1132033665180205 0.0013902970022166487
291 1.1170288076400756 0.0013900983945661443
292 1.1208542487621307 0.001389900153343459
293 1.1246796898841858 0.0013897022832517084
294 1.1285051310062408 0.0013895047888232285
295 1.132330572128296 0.0013893076744188441
296 1.136156013250351 0.0013891109442273628
297 1.139981454372406 0.0013889146022654571
298 1.1438068954944611 0.0013887186523777722
299 1.1476323366165162 0.001388523098237283
300 1.1514577777385713 0.0013883279433459887
301 1.1552832188606261 0.0013881331910357323
302 1.1591086599826812 0.0013879388444693725
303 1.1629341011047363 0.0013877449066419668
304 1.1667595422267913 0.0013875513803823722
305 1.1705849833488464 0.0013873582683548913
306 1.1744104244709015 0.0013871655730610818
307 1.1782358655929566 0.001386973296841755
308 1.1820613067150116 0.0013867814418791267
309 1.1858867478370667 0.0013865900101990545
310 1.1897121889591218 0.0013863990036734326
311 1.1935376300811769 0.0013862084240226756
312 1.1973630712032317 0.0013860182728182833
313 1.2011885123252868 0.0013858285514854935
314 1.2050139534473419 0.0013856392613060178
315 1.208839394569397 0.0013854504034208708
316 1.212664835691452 0.001385261978833188
317 1.216490276813507 0.0013850739884111642
318 1.2203157179355621 0.0013848864328909745
319 1.2241411590576172 0.0013846993128797766
320 1.2279666001796723 0.0013845126288586662
321 1.2317920413017274 0.0013843263811857689
322 1.2356174824237824 0.0013841405700992235
323 1.2394429235458375 0.0013839551957202283
324 1.2432683646678924 0.0013837702580561215
325 1.2470938057899474 0.0013835857570033154
326 1.2509192469120025 0.0013834016923504621
327 1.2547446880340576 0.0013832180637813767
328 1.2585701291561127 0.0013830348708780856
329 1.2623955702781677 0.001382852113123743
330 1.2662210114002228 0.0013826697899056235
331 1.2700464525222779 0.0013824879005180644
332 1.273871893644333 0.0013823064441653063
333 1.277697334766388 0.001382125419964403
334 1.281522775888443 0.0013819448269480063
335 1.285348217010498 0.001381764664067175
336 1.289173658132553 0.0013815849301941315
337 1.292999099254608 0.0013814056241249395
338 1.2968245403766632 0.0013812267445821526
339 1.3006499814987182 0.0013810482902175162
340 1.3044754226207733 0.0013808702596144176
341 1.3083008637428284 0.0013806926512905417
342 1.3121263048648835 0.001380515463700251
343 1.3159517459869385 0.0013803386952370724
344 1.3197771871089936 0.0013801623442360573
345 1.3236026282310487 0.0013799864089761257
346 1.3274280693531038 0.0013798108876823495
347 1.3312535104751586 0.0013796357785282045
348 1.3350789515972137 0.001379461079637745
349 1.3389043927192688 0.0013792867890877521
350 1.3427298338413238 0.001379112904909774
351 1.346555274963379 0.0013789394250922568
352 1.350380716085434 0.0013787663475824984
353 1.354206157207489 0.0013785936702885243
354 1.3580315983295441 0.0013784213910811088
355 1.3618570394515992 0.0013782495077955161
356 1.3656824805736543 0.0013780780182333675
357 1.3695079216957093 0.001377906920164324
358 1.3733333628177642 0.001377736211327852
359 1.3771588039398193 0.0013775658894348629
360 1.3809842450618743 0.00137739595216932
361 1.3848096861839294 0.0013772263971898
362 1.3886351273059845 0.0013770572221310394
363 1.3924605684280396 0.0013768884246053552
364 1.3962860095500946 0.0013767200022041359
365 1.4001114506721497 0.0013765519524991747
366 1.4039368917942048 0.001376384273044068
367 1.4077623329162599 0.0013762169613755057
368 1.411587774038315 0.0013760500150144413
369 1.4154132151603698 0.0013758834314674339
370 1.4192386562824248 0.0013757172082277335
371 1.42306409740448 0.0013755513427764611
372 1.426889538526535 0.0013753858325836483
373 1.43071497964859 0.0013752206751093188
374 1.4345404207706451 0.001375055867804502
375 1.4383658618927002 0.001374891408112155
376 1.4421913030147553 0.0013747272934681806
377 1.4460167441368104 0.001374563521302189
378 1.4498421852588654 0.0013744000890384329
379 1.4536676263809205 0.001374236994096581
380 1.4574930675029756 0.0013740742338924962
381 1.4613185086250304 0.0013739118058389585
382 1.4651439497470855 0.0013737497073463693
383 1.4689693908691406 0.0013735879358233642
384 1.4727948319911957 0.0013734264886774632
385 1.4766202731132507 0.0013732653633155895
386 1.4804457142353058 0.0013731045571446637
387 1.4842711553573609 0.0013729440675720786
388 1.488096596479416 0.0013727838920061391
389 1.491922037601471 0.0013726240278564587
390 1.495747478723526 0.0013724644725344013
391 1.4995729198455812 0.0013723052234533332
392 1.503398360967636 0.0013721462780290237
393 1.507223802089691 0.001371987633679773
394 1.5110492432117462 0.0013718292878267704
395 1.5148746843338012 0.001371671237894165
396 1.5187001254558563 0.0013715134813092748
397 1.5225255665779114 0.0013713560155026343
398 1.5263510076999665 0.0013711988379081054
399 1.5301764488220215 0.0013710419459628494
400 1.5340018899440766 0.0013708853371073376
401 1.5378273310661317 0.001370729008785296
402 1.5416527721881867 0.0013705729584435249
403 1.5454782133102416 0.0013704171835318627
404 1.5493036544322967 0.0013702616815029116
405 1.5531290955543517 0.0013701064498118699
406 1.5569545366764068 0.0013699514859161878
407 1.560779977798462 0.0013697967872753401
408 1.564605418920517 0.0013696423513503903
409 1.568430860042572 0.0013694881756036179
410 1.5722563011646271 0.0013693342574980763
411 1.5760817422866822 0.0013691805944970872
412 1.5799071834087373 0.0013690271840637197
413 1.5837326245307923 0.0013688740236601695
414 1.5875580656528474 0.001368721110747184
415 1.5913835067749023 0.0013685684427833457
416 1.5952089478969573 0.0013684160172243503
417 1.5990343890190124 0.0013682638315222573
418 1.6028598301410675 0.0013681118831246567
419 1.6066852712631225 0.0013679601694737943
420 1.6105107123851776 0.0013678086880056675
421 1.6143361535072327 0.001367657436149063
422 1.6181615946292878 0.0013675064113244644
423 1.6219870357513428 0.0013673556109431474
424 1.625812476873398 0.0013672050324058502
425 1.629637917995453 0.0013670546731017342
426 1.6334633591175078 0.0013669045304071374
427 1.637288800239563 0.0013667546016842484
428 1.641114241361618 0.0013666048842798089
429 1.644939682483673 0.001366455375523678
430 1.6487651236057281 0.0013663060727274314
431 1.6525905647277832 0.001366156973182796
432 1.6564160058498383 0.001366008074160113
433 1.6602414469718934 0.001365859372906726
434 1.6640668880939484 0.0013657108666452699
435 1.6678923292160035 0.0013655625525719366
436 1.6717177703380586 0.0013654144278546414
437 1.6755432114601136 0.0013652664896311732
438 1.6793686525821685 0.0013651187350072396
439 1.6831940937042236 0.0013649711610544842
440 1.6870195348262786 0.0013648237648083619
441 1.6908449759483337 0.001364676543266111
442 1.6946704170703888 0.0013645294933844212
443 1.6984958581924439 0.0013643826120772514
444 1.702321299314499 0.0013642358962134408
445 1.706146740436554 0.0013640893426142906
446 1.709972181558609 0.0013639429480510686
447 1.7137976226806642 0.0013637967092424807
448 1.7176230638027192 0.0013636506228519704
449 1.721448504924774 0.0013635046854850554
450 1.7252739460468292 0.0013633588936864856
451 1.7290993871688842 0.0013632132439374157
452 1.7329248282909393 0.0013630677326523866
453 1.7367502694129944 0.0013629223561763347
454 1.7405757105350494 0.0013627771107814466
455 1.7444011516571045 0.0013626319926639653
456 1.7482265927791596 0.001362486997940896
457 1.7520520339012147 0.0013623421226465968
458 1.7558774750232697 0.0013621973627293935
459 1.7597029161453248 0.0013620527140479378
460 1.7635283572673797 0.001361908172367642
461 1.7673537983894347 0.0013617637333568865
462 1.7711792395114898 0.0013616193925832572
463 1.7750046806335449 0.0013614751455096109
464 1.7788301217556 0.0013613309874900782
465 1.782655562877655 0.0013611869137659985
466 1.78648100399971 0.0013610429194617277
467 1.7903064451217652 0.0013608989995803865
468 1.7941318862438203 0.0013607551489995349
469 1.7979573273658753 0.00136061136246674
470 1.8017827684879304 0.0013604676345950598
471 1.8056082096099855 0.0013603239598584452
472 1.8094336507320403 0.001360180332587144
473 1.8132590918540954 0.001360036746962908
474 1.8170845329761505 0.0013598931970142687
475 1.8209099740982055 0.001359749676611695
476 1.8247354152202606 0.0013596061794626398
477 1.8285608563423157 0.0013594626991067214
478 1.8323862974643708 0.0013593192289106453
479 1.8362117385864258 0.0013591757620633898
480 1.840037179708481 0.0013590322915710846
481 1.843862620830536 0.0013588888102521901
482 1.847688061952591 0.0013587453107324933
483 1.851513503074646 0.0013586017854403038
484 1.855338944196701 0.0013584582266016356
485 1.859164385318756 0.0013583146262355762
486 1.8629898264408111 0.001358170976149698
487 1.8668152675628662 0.001358027267935732
488 1.8706407086849213 0.001357883492965363
489 1.8744661498069763 0.001357739642386369
490 1.8782915909290314 0.0013575957071189954
491 1.8821170320510865 0.00135745167785269
492 1.8859424731731416 0.001357307545043242
493 1.8897679142951966 0.0013571632989104589
494 1.8935933554172515 0.0013570189294363677
495 1.8974187965393066 0.0013568744263639247
496 1.9012442376613616 0.001356729779196641
497 1.9050696787834167 0.0013565849771989163
498 1.9088951199054718 0.001356440009397261
499 1.9127205610275269 0.0013562948645826738
500 1.916546002149582 0.001356149531314082
501 1.920371443271637 0.0013560039979231232
502 1.924196884393692 0.0013558582525203843
503 1.9280223255157471 0.0013557122830032606
504 1.9318477666378022 0.0013555660770657137
505 1.9356732077598573 0.0013554196222097126
506 1.9394986488819121 0.001355272905759142
507 1.9433240900039672 0.0013551259148759998
508 1.9471495311260223 0.0013549786365791737
509 1.9509749722480774 0.0013548310577661293
510 1.9548004133701324 0.001354683165237657
511 1.9586258544921875 0.0013545349457258072
512 1.9624512956142426 0.0013543863859257345
513 1.9662767367362977 0.0013542374725309997
514 1.9701021778583527 0.0013540881922732835
515 1.9739276189804078 0.0013539385319662164
516 1.9777530601024629 0.00135378847855387
517 1.9815785012245177 0.001353638019163878
518 1.9854039423465728 0.0013534871411657158
519 1.9892293834686279 0.001353335832233743
520 1.993054824590683 0.0013531840804158193
521 1.996880265712738 0.0013530318742066589
522 2.0007057068347933 0.0013528792026265611
523 2.004531147956848 0.001352726055305092
524 2.008356589078903 0.0013525724225695185
525 2.0121820302009583 0.0013524182955376284
526 2.016007471323013 0.0013522636662142873
527 2.0198329124450685 0.001352108527591419
528 2.0236583535671233 0.0013519528737504255
529 2.0274837946891786 0.0013517966999656618
530 2.0313092358112335 0.0013516400028086382
531 2.0351346769332888 0.0013514827802507555
532 2.0389601180553436 0.0013513250317635098
533 2.042785559177399 0.001351166758414101
534 2.0466110002994538 0.0013510079629548944
535 2.0504364414215086 0.0013508486499042925
536 2.054261882543564 0.0013506888256170889
537 2.0580873236656188 0.001350528498341723
538 2.061912764787674 0.001350367678262688
539 2.065738205909729 0.0013502063775252123
540 2.069563647031784 0.001350044610240365
541 2.073389088153839 0.0013498823924687669
542 2.0772145292758943 0.0013497197421808262
543 2.081039970397949 0.0013495566791923645
544 2.0848654115200045 0.0013493932250747782
545 2.0886908526420593 0.0013492294030391858
546 2.092516293764114 0.0013490652377948702
547 2.0963417348861695 0.0013489007553825461
548 2.1001671760082243 0.001348735982984607
549 2.1039926171302796 0.0013485709487137004
550 2.1078180582523345 0.0013484056813833033
551 2.1116434993743898 0.0013482402102630558
552 2.1154689404964446 0.00134807456482346
553 2.1192943816185 0.001347908774473964
554 2.1231198227405548 0.0013477428682997904
555 2.12694526386261 0.0013475768748019135
556 2.130770704984665 0.0013474108216455281
557 2.1345961461067198 0.0013472447354218131
558 2.138421587228775 0.0013470786414275869
559 2.14224702835083 0.0013469125634668192
560 2.146072469472885 0.0013467465236775972
561 2.14989791059494 0.0013465805423875882
562 2.1537233517169954 0.0013464146379993322
563 2.15754879283905 0.0013462488269076528
564 2.1613742339611055 0.0013460831234485267
565 2.1651996750831604 0.0013459175398796513
566 2.1690251162052157 0.0013457520863910913
567 2.1728505573272705 0.0013455867711447739
568 2.1766759984493254 0.0013454216003395865
569 2.1805014395713807 0.0013452565782998225
570 2.1843268806934355 0.0013450917075834774
571 2.188152321815491 0.0013449269891071475
572 2.1919777629375456 0.0013447624222835972
573 2.195803204059601 0.001344598005169096
574 2.199628645181656 0.001344433734616732
575 2.203454086303711 0.001344269606432694
576 2.207279527425766 0.0013441056155325
577 2.2111049685478212 0.0013439417560946897
578 2.214930409669876 0.001343778021709958
579 2.2187558507919314 0.001343614405523248
580 2.2225812919139862 0.0013434509003681838
581 2.226406733036041 0.0013432874988917917
582 2.2302321741580964 0.001343124193669469
583 2.2340576152801512 0.0013429609773091414
584 2.2378830564022065 0.0013427978425447997
585 2.2417084975242614 0.0013426347823191239
586 2.2455339386463167 0.0013424717898555783
587 2.2493593797683715 0.0013423088587203222
588 2.253184820890427 0.0013421459828743577
589 2.2570102620124817 0.001341983156716808
590 2.260835703134537 0.0013418203751196871
591 2.264661144256592 0.0013416576334549831
592 2.2684865853786467 0.0013414949276149564
593 2.272312026500702 0.0013413322540262742
594 2.276137467622757 0.0013411696096587552
595 2.279962908744812 0.0013410069920293517
596 2.283788349866867 0.0013408443992022306
597 2.2876137909889223 0.0013406818297854166
598 2.291439232110977 0.0013405192829247532
599 2.2952646732330324 0.0013403567582955197
600 2.2990901143550873 0.001340194256092361
601 2.3029155554771426 0.0013400317770179174
602 2.3067409965991974 0.0013398693222704896
603 2.3105664377212523 0.001339706893531125
604 2.3143918788433075 0.0013395444929503776
605 2.3182173199653624 0.001339382123135078
606 2.3220427610874177 0.001339219787135057
607 2.3258682022094725 0.0013390574884303457
608 2.329693643331528 0.0013388952309186565
609 2.3335190844535827 0.0013387330189034584
610 2.337344525575638 0.0013385708570824932
611 2.341169966697693 0.001338408750536983
612 2.344995407819748 0.0013382467047213587
613 2.348820848941803 0.001338084725453634
614 2.352646290063858 0.0013379228189062968
615 2.356471731185913 0.001337760991597685
616 2.360297172307968 0.001337599250383901
617 2.3641226134300233 0.0013374376024510297
618 2.367948054552078 0.0013372760553076414
619 2.3717734956741334 0.0013371146167775847
620 2.3755989367961883 0.0013369532949928122
621 2.3794243779182436 0.001336792098386356
622 2.3832498190402984 0.0013366310356850708
623 2.3870752601623537 0.0013364701159024408
624 2.3909007012844086 0.001336309348330919
625 2.3947261424064634 0.001336148742534047
626 2.3985515835285187 0.0013359883083381688
627 2.4023770246505736 0.001335828055823582
628 2.406202465772629 0.0013356679953151315
629 2.4100279068946837 0.0013355081373721475
630 2.413853348016739 0.0013353484927776476
631 2.417678789138794 0.0013351890725269682
632 2.421504230260849 0.0013350298878152967
633 2.425329671382904 0.0013348709500246095
634 2.4291551125049593 0.0013347122707096212
635 2.432980553627014 0.00133455386158298
636 2.4368059947490694 0.0013343957344994072
637 2.4406314358711243 0.0013342379014391482
638 2.444456876993179 0.0013340803744905031
639 2.4482823181152344 0.001333923165831369
640 2.4521077592372893 0.0013337662877102613
641 2.4559332003593446 0.0013336097524263232
642 2.4597586414813994 0.00133345357230872
643 2.4635840826034547 0.0013332977596953713
644 2.4674095237255096 0.001333142326911068
645 2.471234964847565 0.0013329872862450785
646 2.4750604059696197 0.0013328326499283364
647 2.478885847091675 0.0013326784301101692
648 2.48271128821373 0.0013325246388348484
649 2.4865367293357847 0.0013323712880178957
650 2.49036217045784 0.0013322183894223245
651 2.494187611579895 0.00133206595463489
652 2.49801305270195 0.001331913995042368
653 2.501838493824005 0.0013317625218081828
654 2.5056639349460603 0.001331611545849173
655 2.509489376068115 0.0013314610778128932
656 2.5133148171901705 0.0013313111280553191
657 2.5171402583122253 0.0013311617066192358
658 2.5209656994342806 0.0013310128232132314
659 2.5247911405563355 0.00133086448719147
660 2.5286165816783903 0.0013307167075344475
661 2.5324420228004456 0.0013305694928305272
662 2.5362674639225005 0.0013304228512585965
663 2.5400929050445558 0.0013302767905717442
664 2.5439183461666106 0.0013301313180821546
665 2.547743787288666 0.0013299864406471377
666 2.5515692284107208 0.0013298421646564776
667 2.555394669532776 0.0013296984960209698
668 2.559220110654831 0.0013295554401624376
669 2.563045551776886 0.0013294130020049108
670 2.566870992898941 0.0013292711859673382
671 2.570696434020996 0.0013291299959576099
672 2.574521875143051 0.001328989435367957
673 2.578347316265106 0.0013288495070717808
674 2.5821727573871613 0.001328710213421751
675 2.585998198509216 0.0013285715562493347
676 2.5898236396312715 0.0013284335368656298
677 2.5936490807533263 0.001328296156063445
678 2.5974745218753816 0.001328159414120747
